Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address,Month,Month_Number
203111,Wired Headphones,1,11.99,2019-05-06 08:08:00,"466 8th St, Boston, MA 02215",May,5
203112,Wired Headphones,1,11.99,2019-05-02 16:08:00,"207 Elm St, Boston, MA 02215",May,5
203113,AAA Batteries (4-pack),1,2.99,2019-05-27 08:46:00,"205 Ridge St, Atlanta, GA 30301",May,5
203114,Lightning Charging Cable,1,14.95,2019-05-25 19:11:00,"587 Maple St, New York City, NY 10001",May,5
203115,Bose SoundSport Headphones,1,99.99,2019-05-06 13:43:00,"145 Chestnut St, Los Angeles, CA 90001",May,5
203116,Bose SoundSport Headphones,1,99.99,2019-05-05 09:52:00,"36 Dogwood St, San Francisco, CA 94016",May,5
203117,AAA Batteries (4-pack),2,2.99,2019-05-12 09:53:00,"411 Madison St, New York City, NY 10001",May,5
203118,ThinkPad Laptop,1,999.99,2019-05-24 15:36:00,"763 4th St, Boston, MA 02215",May,5
203119,AA Batteries (4-pack),1,3.84,2019-05-16 11:04:00,"543 Center St, Boston, MA 02215",May,5
203120,27in FHD Monitor,1,149.99,2019-05-30 18:26:00,"596 6th St, Boston, MA 02215",May,5
203121,Wired Headphones,1,11.99,2019-05-18 12:42:00,"274 Madison St, Austin, TX 73301",May,5
203122,Flatscreen TV,1,300.0,2019-05-26 11:52:00,"541 Ridge St, New York City, NY 10001",May,5
203123,iPhone,1,700.0,2019-05-11 23:39:00,"601 Wilson St, Boston, MA 02215",May,5
203124,AAA Batteries (4-pack),1,2.99,2019-05-19 20:29:00,"448 6th St, San Francisco, CA 94016",May,5
203125,Lightning Charging Cable,1,14.95,2019-05-09 20:11:00,"770 12th St, San Francisco, CA 94016",May,5
203125,AA Batteries (4-pack),1,3.84,2019-05-09 20:11:00,"770 12th St, San Francisco, CA 94016",May,5
203126,AA Batteries (4-pack),1,3.84,2019-05-23 00:42:00,"259 Meadow St, Boston, MA 02215",May,5
203127,27in FHD Monitor,1,149.99,2019-05-25 20:25:00,"305 Forest St, Los Angeles, CA 90001",May,5
203128,USB-C Charging Cable,1,11.95,2019-05-12 10:37:00,"987 River St, Los Angeles, CA 90001",May,5
203129,AA Batteries (4-pack),1,3.84,2019-05-13 13:33:00,"283 Cherry St, Seattle, WA 98101",May,5
203130,Lightning Charging Cable,1,14.95,2019-05-09 09:18:00,"943 North St, Boston, MA 02215",May,5
203131,iPhone,1,700.0,2019-05-28 16:38:00,"511 Willow St, New York City, NY 10001",May,5
203131,Lightning Charging Cable,1,14.95,2019-05-28 16:38:00,"511 Willow St, New York City, NY 10001",May,5
203132,USB-C Charging Cable,1,11.95,2019-05-09 16:08:00,"768 River St, Seattle, WA 98101",May,5
203133,Google Phone,1,600.0,2019-05-14 18:36:00,"113 14th St, Los Angeles, CA 90001",May,5
203133,USB-C Charging Cable,1,11.95,2019-05-14 18:36:00,"113 14th St, Los Angeles, CA 90001",May,5
203133,Wired Headphones,1,11.99,2019-05-14 18:36:00,"113 14th St, Los Angeles, CA 90001",May,5
203134,Bose SoundSport Headphones,1,99.99,2019-05-21 18:17:00,"257 4th St, San Francisco, CA 94016",May,5
203135,34in Ultrawide Monitor,1,379.99,2019-05-05 11:13:00,"90 Dogwood St, Dallas, TX 75001",May,5
203136,Lightning Charging Cable,1,14.95,2019-05-09 13:20:00,"396 Highland St, Los Angeles, CA 90001",May,5
203137,AA Batteries (4-pack),1,3.84,2019-05-31 11:33:00,"89 Elm St, Atlanta, GA 30301",May,5
203138,AAA Batteries (4-pack),1,2.99,2019-05-31 07:54:00,"361 Spruce St, Dallas, TX 75001",May,5
203139,AAA Batteries (4-pack),1,2.99,2019-05-23 10:01:00,"162 9th St, San Francisco, CA 94016",May,5
203140,Wired Headphones,1,11.99,2019-05-03 16:14:00,"936 Park St, Dallas, TX 75001",May,5
203141,Bose SoundSport Headphones,1,99.99,2019-05-19 11:43:00,"321 Park St, Los Angeles, CA 90001",May,5
203142,USB-C Charging Cable,1,11.95,2019-05-17 21:41:00,"442 Cedar St, Seattle, WA 98101",May,5
203143,Lightning Charging Cable,1,14.95,2019-05-05 09:00:00,"727 Church St, Portland, OR 97035",May,5
203144,AA Batteries (4-pack),3,3.84,2019-05-08 11:05:00,"375 Lakeview St, Boston, MA 02215",May,5
203145,AA Batteries (4-pack),1,3.84,2019-05-21 23:59:00,"666 Jefferson St, New York City, NY 10001",May,5
203146,Lightning Charging Cable,1,14.95,2019-05-10 16:23:00,"953 Elm St, Portland, OR 97035",May,5
203147,AAA Batteries (4-pack),1,2.99,2019-05-18 00:01:00,"209 Sunset St, Austin, TX 73301",May,5
203148,27in 4K Gaming Monitor,1,389.99,2019-05-09 14:13:00,"234 Willow St, San Francisco, CA 94016",May,5
203149,Google Phone,1,600.0,2019-05-08 15:39:00,"655 11th St, New York City, NY 10001",May,5
203149,USB-C Charging Cable,1,11.95,2019-05-08 15:39:00,"655 11th St, New York City, NY 10001",May,5
203150,Bose SoundSport Headphones,1,99.99,2019-05-01 18:50:00,"38 Ridge St, New York City, NY 10001",May,5
203151,Lightning Charging Cable,1,14.95,2019-05-25 09:23:00,"716 Chestnut St, Atlanta, GA 30301",May,5
203152,Flatscreen TV,1,300.0,2019-05-03 10:54:00,"170 West St, Atlanta, GA 30301",May,5
203153,Bose SoundSport Headphones,1,99.99,2019-05-16 21:33:00,"796 Church St, Austin, TX 73301",May,5
203153,AA Batteries (4-pack),1,3.84,2019-05-16 21:33:00,"796 Church St, Austin, TX 73301",May,5
203154,AA Batteries (4-pack),1,3.84,2019-05-06 19:11:00,"823 2nd St, New York City, NY 10001",May,5
203155,27in FHD Monitor,1,149.99,2019-05-25 10:04:00,"426 6th St, San Francisco, CA 94016",May,5
203156,Apple Airpods Headphones,1,150.0,2019-05-26 08:28:00,"290 5th St, San Francisco, CA 94016",May,5
203157,AAA Batteries (4-pack),2,2.99,2019-05-15 09:43:00,"641 Adams St, San Francisco, CA 94016",May,5
203158,Lightning Charging Cable,2,14.95,2019-05-29 18:14:00,"197 7th St, Boston, MA 02215",May,5
203159,AAA Batteries (4-pack),1,2.99,2019-05-02 22:57:00,"823 Hill St, Los Angeles, CA 90001",May,5
203160,27in 4K Gaming Monitor,1,389.99,2019-05-21 12:40:00,"485 Park St, San Francisco, CA 94016",May,5
203161,Apple Airpods Headphones,1,150.0,2019-05-19 20:37:00,"419 Maple St, Dallas, TX 75001",May,5
203162,Flatscreen TV,1,300.0,2019-05-20 10:58:00,"493 10th St, Portland, OR 97035",May,5
203163,USB-C Charging Cable,1,11.95,2019-05-29 21:42:00,"241 Lincoln St, Boston, MA 02215",May,5
203164,Wired Headphones,1,11.99,2019-05-06 14:26:00,"34 Meadow St, San Francisco, CA 94016",May,5
203165,Apple Airpods Headphones,1,150.0,2019-05-02 16:24:00,"449 9th St, Atlanta, GA 30301",May,5
203166,USB-C Charging Cable,1,11.95,2019-05-23 11:19:00,"207 Washington St, New York City, NY 10001",May,5
203167,27in FHD Monitor,1,149.99,2019-05-19 09:08:00,"654 Hill St, Austin, TX 73301",May,5
203168,Lightning Charging Cable,1,14.95,2019-05-25 07:44:00,"576 Maple St, San Francisco, CA 94016",May,5
203169,Lightning Charging Cable,1,14.95,2019-05-26 22:01:00,"206 14th St, Boston, MA 02215",May,5
203170,ThinkPad Laptop,1,999.99,2019-05-03 19:56:00,"704 Highland St, Seattle, WA 98101",May,5
203171,AA Batteries (4-pack),1,3.84,2019-05-02 07:12:00,"292 1st St, Los Angeles, CA 90001",May,5
203172,Apple Airpods Headphones,1,150.0,2019-05-01 10:15:00,"258 11th St, Portland, OR 97035",May,5
203173,Bose SoundSport Headphones,1,99.99,2019-05-29 18:26:00,"37 Sunset St, Los Angeles, CA 90001",May,5
203174,USB-C Charging Cable,1,11.95,2019-05-04 18:12:00,"755 South St, Atlanta, GA 30301",May,5
203174,27in FHD Monitor,1,149.99,2019-05-04 18:12:00,"755 South St, Atlanta, GA 30301",May,5
203175,Apple Airpods Headphones,1,150.0,2019-05-22 11:48:00,"199 Hickory St, Los Angeles, CA 90001",May,5
203176,AAA Batteries (4-pack),1,2.99,2019-05-06 21:23:00,"487 River St, Los Angeles, CA 90001",May,5
203177,USB-C Charging Cable,2,11.95,2019-05-31 21:02:00,"973 Lakeview St, San Francisco, CA 94016",May,5
203178,Flatscreen TV,1,300.0,2019-05-09 01:38:00,"139 Chestnut St, New York City, NY 10001",May,5
203179,Wired Headphones,1,11.99,2019-05-04 14:55:00,"675 Wilson St, Boston, MA 02215",May,5
203180,Lightning Charging Cable,1,14.95,2019-05-22 12:59:00,"480 Willow St, Dallas, TX 75001",May,5
203181,20in Monitor,1,109.99,2019-05-02 11:22:00,"455 Park St, Portland, OR 97035",May,5
203182,34in Ultrawide Monitor,1,379.99,2019-05-09 21:09:00,"691 6th St, Seattle, WA 98101",May,5
203183,20in Monitor,2,109.99,2019-05-15 21:45:00,"238 Ridge St, New York City, NY 10001",May,5
203184,iPhone,1,700.0,2019-05-25 21:52:00,"491 13th St, Los Angeles, CA 90001",May,5
203185,Apple Airpods Headphones,1,150.0,2019-05-11 23:43:00,"734 Lincoln St, San Francisco, CA 94016",May,5
203186,27in FHD Monitor,1,149.99,2019-05-18 14:23:00,"706 Spruce St, New York City, NY 10001",May,5
203187,USB-C Charging Cable,1,11.95,2019-05-23 21:14:00,"171 Maple St, New York City, NY 10001",May,5
203188,27in FHD Monitor,1,149.99,2019-05-16 17:18:00,"902 Lake St, San Francisco, CA 94016",May,5
203189,27in 4K Gaming Monitor,1,389.99,2019-05-31 11:39:00,"351 Lake St, San Francisco, CA 94016",May,5
203190,AA Batteries (4-pack),1,3.84,2019-05-04 23:06:00,"375 Walnut St, San Francisco, CA 94016",May,5
203190,Lightning Charging Cable,2,14.95,2019-05-04 23:06:00,"375 Walnut St, San Francisco, CA 94016",May,5
203191,iPhone,1,700.0,2019-05-10 19:56:00,"87 Pine St, New York City, NY 10001",May,5
203191,Apple Airpods Headphones,1,150.0,2019-05-10 19:56:00,"87 Pine St, New York City, NY 10001",May,5
203192,Bose SoundSport Headphones,1,99.99,2019-05-04 14:56:00,"988 Elm St, Dallas, TX 75001",May,5
203193,27in 4K Gaming Monitor,1,389.99,2019-05-14 08:09:00,"172 Forest St, Boston, MA 02215",May,5
203194,Bose SoundSport Headphones,1,99.99,2019-05-26 13:05:00,"827 Ridge St, New York City, NY 10001",May,5
203195,AAA Batteries (4-pack),1,2.99,2019-05-19 22:35:00,"102 Church St, San Francisco, CA 94016",May,5
203196,34in Ultrawide Monitor,1,379.99,2019-05-19 01:02:00,"967 Adams St, New York City, NY 10001",May,5
203197,Apple Airpods Headphones,1,150.0,2019-05-03 11:18:00,"501 12th St, New York City, NY 10001",May,5
203198,Wired Headphones,1,11.99,2019-05-28 23:57:00,"471 5th St, Boston, MA 02215",May,5
203199,USB-C Charging Cable,1,11.95,2019-05-05 13:15:00,"209 North St, Boston, MA 02215",May,5
203200,20in Monitor,1,109.99,2019-05-22 23:43:00,"67 Madison St, New York City, NY 10001",May,5
203201,iPhone,1,700.0,2019-05-17 16:26:00,"936 Lincoln St, San Francisco, CA 94016",May,5
203202,iPhone,1,700.0,2019-05-07 15:34:00,"820 Washington St, Los Angeles, CA 90001",May,5
203203,Lightning Charging Cable,1,14.95,2019-05-25 11:29:00,"182 Madison St, Portland, ME 04101",May,5
203204,AAA Batteries (4-pack),1,2.99,2019-05-25 19:44:00,"659 7th St, Dallas, TX 75001",May,5
203205,USB-C Charging Cable,3,11.95,2019-05-26 20:53:00,"289 Lincoln St, Seattle, WA 98101",May,5
203206,Wired Headphones,1,11.99,2019-05-22 15:54:00,"852 Washington St, New York City, NY 10001",May,5
203207,AAA Batteries (4-pack),1,2.99,2019-05-10 11:28:00,"565 Meadow St, Boston, MA 02215",May,5
203208,Wired Headphones,1,11.99,2019-05-15 11:40:00,"388 Lakeview St, Atlanta, GA 30301",May,5
203209,USB-C Charging Cable,1,11.95,2019-05-02 18:40:00,"997 Johnson St, San Francisco, CA 94016",May,5
203210,Google Phone,1,600.0,2019-05-05 09:28:00,"611 Main St, San Francisco, CA 94016",May,5
203211,27in FHD Monitor,1,149.99,2019-05-06 18:35:00,"182 Forest St, Dallas, TX 75001",May,5
203212,USB-C Charging Cable,1,11.95,2019-05-01 16:50:00,"667 Sunset St, Dallas, TX 75001",May,5
203213,Lightning Charging Cable,1,14.95,2019-05-06 11:44:00,"298 Sunset St, San Francisco, CA 94016",May,5
203214,Bose SoundSport Headphones,1,99.99,2019-05-28 16:02:00,"761 Church St, Dallas, TX 75001",May,5
203215,27in FHD Monitor,1,149.99,2019-05-07 21:07:00,"41 Jackson St, Austin, TX 73301",May,5
203216,27in FHD Monitor,1,149.99,2019-05-26 20:03:00,"359 6th St, Portland, ME 04101",May,5
203217,Lightning Charging Cable,1,14.95,2019-05-09 19:30:00,"342 River St, Boston, MA 02215",May,5
203218,Flatscreen TV,1,300.0,2019-05-30 06:24:00,"746 Willow St, Los Angeles, CA 90001",May,5
203219,AA Batteries (4-pack),1,3.84,2019-05-22 14:13:00,"955 Forest St, Los Angeles, CA 90001",May,5
203220,Lightning Charging Cable,1,14.95,2019-05-23 07:46:00,"317 Sunset St, Atlanta, GA 30301",May,5
203221,Lightning Charging Cable,2,14.95,2019-05-18 22:11:00,"808 Lakeview St, Los Angeles, CA 90001",May,5
203222,Apple Airpods Headphones,1,150.0,2019-05-09 07:23:00,"513 Park St, Atlanta, GA 30301",May,5
203223,Google Phone,1,600.0,2019-05-14 22:57:00,"122 River St, Austin, TX 73301",May,5
203224,AA Batteries (4-pack),1,3.84,2019-05-06 19:29:00,"724 Spruce St, Atlanta, GA 30301",May,5
203225,Macbook Pro Laptop,1,1700.0,2019-05-24 19:21:00,"772 11th St, San Francisco, CA 94016",May,5
203226,Wired Headphones,1,11.99,2019-05-21 21:22:00,"783 Walnut St, Dallas, TX 75001",May,5
203227,AAA Batteries (4-pack),1,2.99,2019-05-30 17:18:00,"605 Center St, Boston, MA 02215",May,5
203228,Bose SoundSport Headphones,1,99.99,2019-05-29 19:11:00,"84 Spruce St, Boston, MA 02215",May,5
203229,AA Batteries (4-pack),1,3.84,2019-05-26 15:39:00,"104 Forest St, Atlanta, GA 30301",May,5
203230,USB-C Charging Cable,1,11.95,2019-05-20 17:35:00,"47 Cedar St, Los Angeles, CA 90001",May,5
203231,AAA Batteries (4-pack),2,2.99,2019-05-18 20:32:00,"475 Main St, Los Angeles, CA 90001",May,5
203232,ThinkPad Laptop,1,999.99,2019-05-27 13:57:00,"487 Forest St, Los Angeles, CA 90001",May,5
203233,AAA Batteries (4-pack),1,2.99,2019-05-13 21:08:00,"986 River St, San Francisco, CA 94016",May,5
203234,Bose SoundSport Headphones,1,99.99,2019-05-14 14:09:00,"900 Elm St, Seattle, WA 98101",May,5
203235,AAA Batteries (4-pack),1,2.99,2019-05-29 17:28:00,"855 Highland St, San Francisco, CA 94016",May,5
203235,34in Ultrawide Monitor,1,379.99,2019-05-29 17:28:00,"855 Highland St, San Francisco, CA 94016",May,5
203236,Bose SoundSport Headphones,1,99.99,2019-05-19 17:33:00,"379 Wilson St, Seattle, WA 98101",May,5
203237,AA Batteries (4-pack),1,3.84,2019-05-08 15:23:00,"822 Dogwood St, Los Angeles, CA 90001",May,5
203238,20in Monitor,1,109.99,2019-05-11 22:25:00,"726 Walnut St, San Francisco, CA 94016",May,5
203239,USB-C Charging Cable,2,11.95,2019-05-18 06:59:00,"139 Sunset St, Seattle, WA 98101",May,5
203240,Apple Airpods Headphones,1,150.0,2019-05-16 14:45:00,"233 Adams St, Atlanta, GA 30301",May,5
203241,Wired Headphones,1,11.99,2019-05-26 11:23:00,"51 Highland St, San Francisco, CA 94016",May,5
203242,Lightning Charging Cable,1,14.95,2019-05-16 19:13:00,"95 Forest St, San Francisco, CA 94016",May,5
203243,AAA Batteries (4-pack),1,2.99,2019-05-05 20:52:00,"242 8th St, Portland, OR 97035",May,5
203244,Apple Airpods Headphones,1,150.0,2019-05-25 09:38:00,"890 South St, Los Angeles, CA 90001",May,5
203245,iPhone,1,700.0,2019-05-31 19:49:00,"724 Pine St, Dallas, TX 75001",May,5
203245,Lightning Charging Cable,1,14.95,2019-05-31 19:49:00,"724 Pine St, Dallas, TX 75001",May,5
203246,Wired Headphones,1,11.99,2019-05-23 20:55:00,"693 7th St, Atlanta, GA 30301",May,5
203247,AAA Batteries (4-pack),1,2.99,2019-05-05 21:34:00,"987 Madison St, Seattle, WA 98101",May,5
203248,Flatscreen TV,1,300.0,2019-05-23 16:41:00,"912 Washington St, San Francisco, CA 94016",May,5
203249,Wired Headphones,1,11.99,2019-05-04 21:56:00,"61 Johnson St, Boston, MA 02215",May,5
203250,AAA Batteries (4-pack),2,2.99,2019-05-11 16:58:00,"67 13th St, San Francisco, CA 94016",May,5
203251,USB-C Charging Cable,1,11.95,2019-05-28 16:49:00,"791 13th St, Los Angeles, CA 90001",May,5
203252,AA Batteries (4-pack),1,3.84,2019-05-04 23:20:00,"206 2nd St, Los Angeles, CA 90001",May,5
203253,Apple Airpods Headphones,1,150.0,2019-05-29 21:51:00,"689 12th St, New York City, NY 10001",May,5
203254,AAA Batteries (4-pack),1,2.99,2019-05-01 14:42:00,"362 Jefferson St, Portland, OR 97035",May,5
203255,iPhone,1,700.0,2019-05-07 21:05:00,"716 Lincoln St, Seattle, WA 98101",May,5
203256,Lightning Charging Cable,1,14.95,2019-05-03 07:18:00,"714 Highland St, New York City, NY 10001",May,5
203257,Wired Headphones,1,11.99,2019-05-12 13:34:00,"567 Lakeview St, Austin, TX 73301",May,5
203258,USB-C Charging Cable,1,11.95,2019-05-08 15:13:00,"568 Ridge St, Los Angeles, CA 90001",May,5
203259,iPhone,1,700.0,2019-05-23 10:05:00,"312 Ridge St, Boston, MA 02215",May,5
203260,Lightning Charging Cable,1,14.95,2019-05-14 12:40:00,"12 Sunset St, Dallas, TX 75001",May,5
203261,Lightning Charging Cable,1,14.95,2019-05-18 10:12:00,"156 Chestnut St, San Francisco, CA 94016",May,5
203262,Lightning Charging Cable,1,14.95,2019-05-06 16:52:00,"576 13th St, Los Angeles, CA 90001",May,5
203263,AAA Batteries (4-pack),1,2.99,2019-05-19 17:03:00,"73 8th St, Austin, TX 73301",May,5
203264,LG Washing Machine,1,600.0,2019-05-18 14:19:00,"816 Ridge St, Portland, OR 97035",May,5
203265,20in Monitor,1,109.99,2019-05-20 17:35:00,"786 Main St, New York City, NY 10001",May,5
203266,Wired Headphones,1,11.99,2019-05-05 18:41:00,"759 Dogwood St, New York City, NY 10001",May,5
203267,Apple Airpods Headphones,1,150.0,2019-05-02 23:51:00,"473 Maple St, San Francisco, CA 94016",May,5
203268,ThinkPad Laptop,1,999.99,2019-05-30 21:14:00,"694 Jefferson St, Dallas, TX 75001",May,5
203269,AAA Batteries (4-pack),1,2.99,2019-05-13 22:36:00,"667 Elm St, Dallas, TX 75001",May,5
203270,AA Batteries (4-pack),1,3.84,2019-05-22 20:46:00,"732 11th St, New York City, NY 10001",May,5
203271,Wired Headphones,1,11.99,2019-05-19 23:31:00,"434 1st St, New York City, NY 10001",May,5
203272,Apple Airpods Headphones,1,150.0,2019-05-25 18:58:00,"29 7th St, New York City, NY 10001",May,5
203273,AA Batteries (4-pack),1,3.84,2019-05-15 20:02:00,"777 1st St, Los Angeles, CA 90001",May,5
203274,AAA Batteries (4-pack),1,2.99,2019-05-06 22:06:00,"605 14th St, San Francisco, CA 94016",May,5
203275,USB-C Charging Cable,1,11.95,2019-05-09 21:00:00,"665 Park St, Austin, TX 73301",May,5
203276,27in FHD Monitor,1,149.99,2019-05-12 00:59:00,"14 River St, Boston, MA 02215",May,5
203277,27in FHD Monitor,1,149.99,2019-05-01 17:13:00,"955 Elm St, Atlanta, GA 30301",May,5
203278,USB-C Charging Cable,1,11.95,2019-05-22 18:57:00,"280 Madison St, San Francisco, CA 94016",May,5
203279,ThinkPad Laptop,1,999.99,2019-05-25 15:55:00,"135 Highland St, Dallas, TX 75001",May,5
203280,27in FHD Monitor,1,149.99,2019-05-13 23:13:00,"183 South St, Dallas, TX 75001",May,5
203281,Lightning Charging Cable,1,14.95,2019-05-19 23:35:00,"861 Johnson St, Boston, MA 02215",May,5
203282,Lightning Charging Cable,1,14.95,2019-05-09 10:19:00,"604 Madison St, San Francisco, CA 94016",May,5
203283,Wired Headphones,1,11.99,2019-05-11 13:08:00,"562 Park St, New York City, NY 10001",May,5
203284,ThinkPad Laptop,1,999.99,2019-05-05 19:44:00,"353 6th St, Atlanta, GA 30301",May,5
203284,Lightning Charging Cable,1,14.95,2019-05-05 19:44:00,"353 6th St, Atlanta, GA 30301",May,5
203285,27in 4K Gaming Monitor,1,389.99,2019-05-16 02:19:00,"394 9th St, Los Angeles, CA 90001",May,5
203286,27in FHD Monitor,1,149.99,2019-05-04 15:36:00,"16 Cherry St, Boston, MA 02215",May,5
203287,AAA Batteries (4-pack),1,2.99,2019-05-26 22:23:00,"670 North St, New York City, NY 10001",May,5
203288,Wired Headphones,1,11.99,2019-05-21 17:50:00,"172 Forest St, Los Angeles, CA 90001",May,5
203289,Wired Headphones,1,11.99,2019-05-23 13:15:00,"594 Chestnut St, Boston, MA 02215",May,5
203290,AA Batteries (4-pack),1,3.84,2019-05-14 21:35:00,"203 1st St, Austin, TX 73301",May,5
203291,Macbook Pro Laptop,1,1700.0,2019-05-26 19:35:00,"667 Chestnut St, Portland, OR 97035",May,5
203292,ThinkPad Laptop,1,999.99,2019-05-08 01:46:00,"74 Walnut St, Boston, MA 02215",May,5
203293,AA Batteries (4-pack),1,3.84,2019-05-25 12:15:00,"416 Meadow St, San Francisco, CA 94016",May,5
203294,Bose SoundSport Headphones,1,99.99,2019-05-25 18:27:00,"920 9th St, San Francisco, CA 94016",May,5
203295,Lightning Charging Cable,1,14.95,2019-05-23 10:13:00,"15 Lakeview St, Boston, MA 02215",May,5
203296,Apple Airpods Headphones,1,150.0,2019-05-19 19:37:00,"190 Jackson St, San Francisco, CA 94016",May,5
203297,USB-C Charging Cable,1,11.95,2019-05-19 12:45:00,"72 6th St, San Francisco, CA 94016",May,5
203298,Flatscreen TV,1,300.0,2019-05-22 19:31:00,"229 River St, Los Angeles, CA 90001",May,5
203299,USB-C Charging Cable,1,11.95,2019-05-05 19:32:00,"424 River St, San Francisco, CA 94016",May,5
203300,AA Batteries (4-pack),2,3.84,2019-05-21 18:52:00,"817 Cedar St, New York City, NY 10001",May,5
203301,AA Batteries (4-pack),1,3.84,2019-05-29 12:59:00,"858 Cherry St, San Francisco, CA 94016",May,5
203302,ThinkPad Laptop,1,999.99,2019-05-08 13:31:00,"185 Park St, San Francisco, CA 94016",May,5
203303,Bose SoundSport Headphones,1,99.99,2019-05-11 18:42:00,"747 South St, Dallas, TX 75001",May,5
203304,AAA Batteries (4-pack),1,2.99,2019-05-11 11:05:00,"435 Church St, Seattle, WA 98101",May,5
203305,Google Phone,1,600.0,2019-05-22 10:54:00,"803 West St, New York City, NY 10001",May,5
203306,USB-C Charging Cable,1,11.95,2019-05-28 18:55:00,"901 Lake St, Seattle, WA 98101",May,5
203307,USB-C Charging Cable,1,11.95,2019-05-12 12:36:00,"398 Lake St, Boston, MA 02215",May,5
203308,Lightning Charging Cable,1,14.95,2019-05-11 12:34:00,"840 Willow St, Seattle, WA 98101",May,5
203309,iPhone,1,700.0,2019-05-07 21:00:00,"799 Wilson St, Boston, MA 02215",May,5
203310,Macbook Pro Laptop,1,1700.0,2019-05-27 15:16:00,"199 Lincoln St, Austin, TX 73301",May,5
203311,20in Monitor,1,109.99,2019-05-28 20:44:00,"607 6th St, San Francisco, CA 94016",May,5
203312,AA Batteries (4-pack),2,3.84,2019-05-28 18:34:00,"749 Forest St, Boston, MA 02215",May,5
203313,Wired Headphones,1,11.99,2019-05-20 15:18:00,"357 Willow St, Dallas, TX 75001",May,5
203314,Apple Airpods Headphones,1,150.0,2019-05-19 09:36:00,"136 Madison St, Los Angeles, CA 90001",May,5
203315,AA Batteries (4-pack),1,3.84,2019-05-16 09:56:00,"872 9th St, Dallas, TX 75001",May,5
203316,AA Batteries (4-pack),1,3.84,2019-05-17 09:29:00,"342 4th St, Atlanta, GA 30301",May,5
203317,27in 4K Gaming Monitor,1,389.99,2019-05-25 19:15:00,"700 Chestnut St, New York City, NY 10001",May,5
203318,Lightning Charging Cable,2,14.95,2019-05-06 08:47:00,"200 Hill St, Atlanta, GA 30301",May,5
203319,Lightning Charging Cable,2,14.95,2019-05-29 14:40:00,"600 5th St, San Francisco, CA 94016",May,5
203320,USB-C Charging Cable,1,11.95,2019-05-15 22:04:00,"401 11th St, Boston, MA 02215",May,5
203321,Bose SoundSport Headphones,1,99.99,2019-05-31 19:13:00,"84 Center St, San Francisco, CA 94016",May,5
203322,USB-C Charging Cable,1,11.95,2019-05-27 10:41:00,"545 11th St, Dallas, TX 75001",May,5
203323,Macbook Pro Laptop,1,1700.0,2019-05-11 20:09:00,"662 7th St, San Francisco, CA 94016",May,5
203324,Lightning Charging Cable,1,14.95,2019-05-13 05:57:00,"788 4th St, San Francisco, CA 94016",May,5
203325,ThinkPad Laptop,1,999.99,2019-05-30 21:41:00,"571 Highland St, Dallas, TX 75001",May,5
203326,ThinkPad Laptop,1,999.99,2019-05-11 09:05:00,"13 Wilson St, Atlanta, GA 30301",May,5
203327,AA Batteries (4-pack),1,3.84,2019-05-12 19:51:00,"163 1st St, San Francisco, CA 94016",May,5
203328,27in FHD Monitor,1,149.99,2019-05-03 21:17:00,"299 Washington St, New York City, NY 10001",May,5
203328,AA Batteries (4-pack),1,3.84,2019-05-03 21:17:00,"299 Washington St, New York City, NY 10001",May,5
203329,USB-C Charging Cable,1,11.95,2019-05-12 06:22:00,"383 12th St, San Francisco, CA 94016",May,5
203330,AA Batteries (4-pack),1,3.84,2019-05-13 20:33:00,"104 Jefferson St, San Francisco, CA 94016",May,5
203331,Bose SoundSport Headphones,1,99.99,2019-05-02 01:22:00,"615 Park St, Los Angeles, CA 90001",May,5
203332,iPhone,1,700.0,2019-05-27 18:11:00,"428 Hickory St, San Francisco, CA 94016",May,5
203333,iPhone,1,700.0,2019-05-29 13:49:00,"788 Maple St, San Francisco, CA 94016",May,5
203334,Macbook Pro Laptop,1,1700.0,2019-05-11 11:11:00,"813 2nd St, Austin, TX 73301",May,5
203335,AAA Batteries (4-pack),2,2.99,2019-05-21 18:13:00,"630 Center St, Dallas, TX 75001",May,5
203336,27in FHD Monitor,1,149.99,2019-05-22 15:30:00,"49 9th St, New York City, NY 10001",May,5
203337,ThinkPad Laptop,1,999.99,2019-05-14 01:32:00,"874 12th St, Los Angeles, CA 90001",May,5
203338,Apple Airpods Headphones,1,150.0,2019-05-12 08:57:00,"751 Cedar St, Boston, MA 02215",May,5
203339,Bose SoundSport Headphones,1,99.99,2019-05-05 22:56:00,"856 Church St, San Francisco, CA 94016",May,5
203340,Lightning Charging Cable,1,14.95,2019-05-08 09:24:00,"79 Jefferson St, Seattle, WA 98101",May,5
203341,AAA Batteries (4-pack),2,2.99,2019-05-02 16:00:00,"348 10th St, Austin, TX 73301",May,5
203342,27in 4K Gaming Monitor,1,389.99,2019-05-18 10:19:00,"402 Pine St, Portland, OR 97035",May,5
203343,Flatscreen TV,1,300.0,2019-05-29 03:37:00,"111 West St, Atlanta, GA 30301",May,5
203344,Wired Headphones,1,11.99,2019-05-05 18:45:00,"873 4th St, Dallas, TX 75001",May,5
203345,Apple Airpods Headphones,1,150.0,2019-05-20 06:34:00,"849 Madison St, New York City, NY 10001",May,5
203346,Apple Airpods Headphones,1,150.0,2019-05-16 11:45:00,"938 Lakeview St, Boston, MA 02215",May,5
